sentence_id,template_id,template_type,entity,tier,sentence,multi_token_flag
T25_HORSE,T25,cross_framing,horse,T2,"The horse trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_WHALE,T25,cross_framing,whale,T2,"The whale trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_SALMON,T25,cross_framing,salmon,T3,"The salmon trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_CHICKEN,T25,cross_framing,chicken,T3,"The chicken trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_FROG,T25,cross_framing,frog,T3,"The frog trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_ZEBRAFISH,T25,cross_framing,zebrafish,T3,"The zebrafish trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_CROW,T25,cross_framing,crow,T3,"The crow trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_SNAKE,T25,cross_framing,snake,T3,"The snake trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_TUNA,T25,cross_framing,tuna,T3,"The tuna trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_GECKO,T25,cross_framing,gecko,T3,"The gecko trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_TROUT,T25,cross_framing,trout,T3,"The trout trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_PIGEON,T25,cross_framing,pigeon,T3,"The pigeon trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_OCTOPUS,T25,cross_framing,octopus,T4,"The octopus trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_CRAB,T25,cross_framing,crab,T4,"The crab trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_BEE,T25,cross_framing,bee,T4,"The bee trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_SHRIMP,T25,cross_framing,shrimp,T4,"The shrimp trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_LOBSTER,T25,cross_framing,lobster,T4,"The lobster trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_SQUID,T25,cross_framing,squid,T4,"The squid trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_CRAYFISH,T25,cross_framing,crayfish,T4,"The crayfish trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_BUMBLEBEE,T25,cross_framing,bumblebee,T4,"The bumblebee trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_MUSSEL,T25,cross_framing,mussel,T4,"The mussel trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_MANTIS_SHRIMP,T25,cross_framing,mantis shrimp,T4,"The mantis shrimp trembled with fear, yet the question of whether its experience counted remained unresolved.",True
T25_ANT,T25,cross_framing,ant,T5,"The ant trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_FLY,T25,cross_framing,fly,T5,"The fly trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_EARTHWORM,T25,cross_framing,earthworm,T5,"The earthworm trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_MOTH,T25,cross_framing,moth,T5,"The moth trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_BEETLE,T25,cross_framing,beetle,T5,"The beetle trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_APHID,T25,cross_framing,aphid,T5,"The aphid trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_NEMATODE,T25,cross_framing,nematode,T5,"The nematode trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_COCKROACH,T25,cross_framing,cockroach,T5,"The cockroach trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_MITE,T25,cross_framing,mite,T5,"The mite trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_WOODLOUSE,T25,cross_framing,woodlouse,T5,"The woodlouse trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_OAK_TREE,T25,cross_framing,oak tree,T6,"The oak tree trembled with fear, yet the question of whether its experience counted remained unresolved.",True
T25_MUSHROOM,T25,cross_framing,mushroom,T6,"The mushroom trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_BACTERIUM,T25,cross_framing,bacterium,T6,"The bacterium trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_MOSS,T25,cross_framing,moss,T6,"The moss trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_SEAWEED,T25,cross_framing,seaweed,T6,"The seaweed trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_ROCK,T25,cross_framing,rock,T6,"The rock trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_TABLE,T25,cross_framing,table,T6,"The table trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_CLOUD,T25,cross_framing,cloud,T6,"The cloud trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_RIVER,T25,cross_framing,river,T6,"The river trembled with fear, yet the question of whether its experience counted remained unresolved.",False
T25_STATUE,T25,cross_framing,statue,T6,"The statue trembled with fear, yet the question of whether its experience counted remained unresolved.",False
